V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	fdr
N1.HOG0021956	Success	OG0009039	328	0.38448836598486	-39989.261658292	-39097.874626412	-39097.49647554	0.79357651785292	0.75630174469552	0	0.51870181049419	0.55062722685638	0.44157376352428	12.768578332067	0.039724425981526	0	0.51870181049419	0.62280306581875	0.44157376352428	7.5475977997466	0.039724425981526	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/26577288/	0.625977096276511
N1.HOG0020065	Success	OG0007473	302	0.40353370078606	-28846.820235743	-28513.439129733	-28513.090244255	1.862705524014	0.69777095522295	0.01881671430245	0.67813412581118	0.29314125722234	0.27264888341759	2.5498717875774	0.049216990771238	0.00061091837519205	0.67813412581118	0.1017000774499	0.27264888341759	5.7177342288663	0.049216990771238	n2	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/53164971/	0.64520523889407
N1.HOG0017628	Success	OG0005795	594	0.64287315748794	-41827.754495589	-40953.786935349	-40953.679433273	3.1561281772164	0.21500415207993	6.1937742056682e-05	0.22296182216762	0.013201231849447	0.69733589062002	1.6089966222487	0.079702287212363	5.2344586014008e-14	0.22296182216762	1.1706264607827e-06	0.69733589062002	4.486570262707	0.079702287212363	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/74188032/	0.846083148809205
N1.HOG0014292	Success	OG0003889	404	0.40053879950977	-29843.9079107	-29198.67121529	-29198.317861218	2.8855090410364	0.7067081429268	0	0.60368136716013	0.041891282026789	0.31769092363938	1.553172855695	0.078627709200491	0	0.60368136716013	0.00010571225550972	0.31769092363938	3.5625948715913	0.078627709200491	n110	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/67366273/	0.641844038105641
N1.HOG0011092	Success	OG0002335	409	0.95946656765736	-27889.824544942	-27219.672350246	-27219.671058758	1.0502199738516	0.0025829767619143	6.0000291265263e-06	0.39863211238853	0.043045283361502	0.53521930034654	1.6788904790857	0.066148587264929	3.2802908824959e-06	0.39863211238853	0.036755416548647	0.53521930034654	1.7231496001525	0.066148587264929	n1	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/91498876/	1
N1.HOG0003352	Success	OG0000403	68	0.10728183271348	-1449.8981492418	-1444.3368266038	-1443.0399204391	0	2.5938123294009	0.015097139490148	0.97401634651761	0.25066698434611	0.024032045163069	17.639279424815	0.0019516083193163	1	0.97401634651761	1	0.024032045163069	1	0.0019516083193163	n304	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/79356561/	0.260172183161319
N1.HOG0026794	Success	OG0013656	30	0.93543381514983	-2343.9353767765	-2327.4282098854	-2327.4249285566	1.5145205402429	0.0065626577188596	0.076258098027178	0.67815466476157	1	0.060415315021484	1.0612958956422	0.26143002021694	0.020286127104582	0.67815466476157	1	0.060415315021484	1.0942835904975	0.26143002021694	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/12093801/	1
N1.HOG0025144	Success	OG0012069	1038	7.0339770985584e-07	-77220.210043066	-75612.928862461	-75600.625963351	2.6056197084305	24.605798220611	0.00016927826335551	0.56579844184771	0.093051172872731	0.41352672553377	4.9001177452108	0.020674832618519	1.4899405674243e-10	0.56579844184771	0.0020553289131472	0.41352672553377	62.865981523693	0.020674832618519	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/27841987/	4.30648603202852e-06
N1.HOG0023264	Success	OG0010260	459	0.35349691833572	-33846.54224653	-32925.439848285	-32925.009416103	0.20681600307563	0.86086436473124	0.0001026421199773	0.90230948012896	1	0.09564396599539	1809.8939639493	0.0020465538756461	0.14965054603179	0.90230948012896	1	0.09564396599539	4.7177486615925	0.0020465538756461	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/14936988/	0.592284961918748
N1.HOG0021294	Success	OG0008455	1089	3.7147376107494e-05	-84916.555294222	-83173.758979719	-83165.253057786	0.67830417424945	17.01184386597	0.00042592751844149	0.30019978245976	0.11564877668091	0.69276148678999	205.79765523179	0.0070387307502459	0.0051720693000219	0.30019978245976	0.23148596183566	0.69276148678999	37.086538098782	0.0070387307502459	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/17248566/	0.000199413632636776
