ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	genesymbols
GO:0051726	regulation of cell cycle	2/200	43/6399	0.390950869590075	0.651611193197166	0.629530640868207	N1.HOG0008408/N1.HOG0016878	2	nf1a/nf1b/rbl1
GO:0030334	regulation of cell migration	1/200	16/6399	0.398702739216531	0.651611193197166	0.629530640868207	N1.HOG0001696	1	plxna3
GO:0030593	neutrophil chemotaxis	1/200	16/6399	0.398702739216531	0.651611193197166	0.629530640868207	N1.HOG0023662	1	pikfyve
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	1/200	16/6399	0.398702739216531	0.651611193197166	0.629530640868207	N1.HOG0008548	1	fbxo2
GO:0035050	embryonic heart tube development	1/200	16/6399	0.398702739216531	0.651611193197166	0.629530640868207	N1.HOG0011902	1	fn1a
GO:0006486	protein glycosylation	2/200	44/6399	0.402063628418437	0.652236552767687	0.630134809451118	N1.HOG0023919/N1.HOG0018669	2	rpn1/st8sia1
GO:0008152	metabolic process	2/200	45/6399	0.413080536067327	0.653157056702069	0.631024121110867	N1.HOG0007847/N1.HOG0002679	2	gch1/pfkla
GO:0008283	cell population proliferation	1/200	17/6399	0.417543323919131	0.653157056702069	0.631024121110867	N1.HOG0023417	1	pola2
GO:0009615	response to virus	1/200	17/6399	0.417543323919131	0.653157056702069	0.631024121110867	N1.HOG0011234	1	dhx9
GO:0046513	ceramide biosynthetic process	1/200	17/6399	0.417543323919131	0.653157056702069	0.631024121110867	N1.HOG0026847	1	sptssa
GO:0060028	convergent extension involved in axis elongation	1/200	17/6399	0.417543323919131	0.653157056702069	0.631024121110867	N1.HOG0008046	1	rpl22
GO:0007411	axon guidance	2/200	46/6399	0.423996722567225	0.653694647869336	0.631543495418104	N1.HOG0025391/N1.HOG0003939	2	tnr/slit2
GO:0016567	protein ubiquitination	5/200	138/6399	0.433659223974388	0.653694647869336	0.631543495418104	N1.HOG0012320/N1.HOG0022209/N1.HOG0020208/N1.HOG0017426/N1.HOG0009715	5	klhl13/fbxo43/ubr3/trim13/mkrn4
GO:0006470	protein dephosphorylation	2/200	47/6399	0.43480771259369	0.653694647869336	0.631543495418104	N1.HOG0006061/N1.HOG0003363	2	ppp2r5ea/ptprt
GO:0000045	autophagosome assembly	1/200	18/6399	0.435796431912891	0.653694647869336	0.631543495418104	N1.HOG0020107	1	atg2a
GO:0006418	tRNA aminoacylation for protein translation	1/200	18/6399	0.435796431912891	0.653694647869336	0.631543495418104	N1.HOG0020558	1	eprs1
GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	1/200	18/6399	0.435796431912891	0.653694647869336	0.631543495418104	N1.HOG0006952	1	adcy7
GO:0001708	cell fate specification	1/200	19/6399	0.453480292376363	0.657696582982937	0.635409820617979	N1.HOG0012793	1	tbx15
GO:0001934	positive regulation of protein phosphorylation	1/200	19/6399	0.453480292376363	0.657696582982937	0.635409820617979	N1.HOG0009991	1	mob1ba/mob1bb
